frequency_hz,dB,pedal,gain,tone
559.863281,1.3838079999999948,Ibanez TS808,50%,100%
602.929688,1.6807629999999953,Ibanez TS808,50%,100%
645.996094,2.3948919999999987,Ibanez TS808,50%,100%
689.0625,3.263365999999994,Ibanez TS808,50%,100%
732.128906,3.045067999999997,Ibanez TS808,50%,100%
775.195312,2.843792999999998,Ibanez TS808,50%,100%
818.261719,3.284279999999999,Ibanez TS808,50%,100%
861.328125,3.512527999999996,Ibanez TS808,50%,100%
904.394531,4.153348999999999,Ibanez TS808,50%,100%
947.460938,4.245533000000002,Ibanez TS808,50%,100%
990.527344,4.718502999999991,Ibanez TS808,50%,100%
1033.59375,4.492002999999997,Ibanez TS808,50%,100%
1076.660156,4.571686999999997,Ibanez TS808,50%,100%
1119.726562,4.381881999999997,Ibanez TS808,50%,100%
1162.792969,4.399820999999996,Ibanez TS808,50%,100%
1205.859375,4.708892999999996,Ibanez TS808,50%,100%
1248.925781,4.672672999999996,Ibanez TS808,50%,100%
1291.992188,4.498688999999992,Ibanez TS808,50%,100%
1335.058594,5.288252,Ibanez TS808,50%,100%
1378.125,6.305775999999998,Ibanez TS808,50%,100%
1421.191406,5.261160999999998,Ibanez TS808,50%,100%
1464.257812,4.966526999999996,Ibanez TS808,50%,100%
1507.324219,5.416817999999996,Ibanez TS808,50%,100%
1550.390625,5.280768999999996,Ibanez TS808,50%,100%
1593.457031,5.623900999999993,Ibanez TS808,50%,100%
1636.523438,5.546863999999999,Ibanez TS808,50%,100%
1679.589844,5.483072,Ibanez TS808,50%,100%
1722.65625,6.118008,Ibanez TS808,50%,100%
1765.722656,6.233901999999997,Ibanez TS808,50%,100%
1808.789062,5.669159999999998,Ibanez TS808,50%,100%
1851.855469,5.706187,Ibanez TS808,50%,100%
1894.921875,4.656435999999992,Ibanez TS808,50%,100%
1937.988281,4.379346999999996,Ibanez TS808,50%,100%
1981.054688,5.4365159999999975,Ibanez TS808,50%,100%
2024.121094,5.4344799999999935,Ibanez TS808,50%,100%
2067.1875,5.671413999999999,Ibanez TS808,50%,100%
2110.253906,5.413837000000001,Ibanez TS808,50%,100%
2153.320312,5.080204000000002,Ibanez TS808,50%,100%
2196.386719,4.981649999999995,Ibanez TS808,50%,100%
2239.453125,5.667600999999994,Ibanez TS808,50%,100%
2282.519531,5.214438999999999,Ibanez TS808,50%,100%
2325.585938,4.369398999999998,Ibanez TS808,50%,100%
2368.652344,4.802394,Ibanez TS808,50%,100%
2411.71875,4.860843999999993,Ibanez TS808,50%,100%
2454.785156,5.068848999999993,Ibanez TS808,50%,100%
2497.851562,4.627349999999993,Ibanez TS808,50%,100%
2540.917969,4.898286999999996,Ibanez TS808,50%,100%
2583.984375,4.866079999999997,Ibanez TS808,50%,100%
2627.050781,4.335797999999997,Ibanez TS808,50%,100%
2670.117188,5.127298999999994,Ibanez TS808,50%,100%
2713.183594,4.606180000000002,Ibanez TS808,50%,100%
2756.25,4.528292999999998,Ibanez TS808,50%,100%
2799.316406,4.569357999999994,Ibanez TS808,50%,100%
2842.382812,4.1495589999999964,Ibanez TS808,50%,100%
2885.449219,4.192882999999998,Ibanez TS808,50%,100%
2928.515625,4.762051999999997,Ibanez TS808,50%,100%
2971.582031,5.120842999999994,Ibanez TS808,50%,100%
3014.648438,5.021152999999995,Ibanez TS808,50%,100%
3057.714844,5.059547999999996,Ibanez TS808,50%,100%
3100.78125,4.739838999999996,Ibanez TS808,50%,100%
3143.847656,4.489857999999995,Ibanez TS808,50%,100%
3186.914062,4.715499999999992,Ibanez TS808,50%,100%
3229.980469,4.705030999999998,Ibanez TS808,50%,100%
3273.046875,4.630840999999993,Ibanez TS808,50%,100%
3316.113281,4.5017759999999996,Ibanez TS808,50%,100%
3359.179688,3.6669229999999935,Ibanez TS808,50%,100%
3402.246094,3.658493,Ibanez TS808,50%,100%
3445.3125,4.667848999999997,Ibanez TS808,50%,100%
3488.378906,4.549447000000001,Ibanez TS808,50%,100%
3531.445312,4.077470999999996,Ibanez TS808,50%,100%
3574.511719,4.530325999999995,Ibanez TS808,50%,100%
3617.578125,4.053640999999999,Ibanez TS808,50%,100%
3660.644531,3.419314,Ibanez TS808,50%,100%
3703.710938,3.7400439999999975,Ibanez TS808,50%,100%
3746.777344,4.354318999999997,Ibanez TS808,50%,100%
3789.84375,4.143440999999996,Ibanez TS808,50%,100%
3832.910156,3.464906999999993,Ibanez TS808,50%,100%
3875.976562,3.746792999999993,Ibanez TS808,50%,100%
3919.042969,3.9522059999999968,Ibanez TS808,50%,100%
3962.109375,4.172158,Ibanez TS808,50%,100%
4005.175781,3.8739059999999945,Ibanez TS808,50%,100%
4048.242188,3.243658999999994,Ibanez TS808,50%,100%
4091.308594,3.3612979999999943,Ibanez TS808,50%,100%
4134.375,3.460809999999995,Ibanez TS808,50%,100%
4177.441406,3.037700999999995,Ibanez TS808,50%,100%
4220.507812,3.494930999999994,Ibanez TS808,50%,100%
4263.574219,4.0771839999999955,Ibanez TS808,50%,100%
4306.640625,3.249545999999995,Ibanez TS808,50%,100%
4349.707031,2.9573389999999975,Ibanez TS808,50%,100%
4392.773438,3.1859879999999947,Ibanez TS808,50%,100%
4435.839844,2.432933999999996,Ibanez TS808,50%,100%
4478.90625,2.5176019999999966,Ibanez TS808,50%,100%
4521.972656,2.8782959999999953,Ibanez TS808,50%,100%
4565.039062,2.651066999999994,Ibanez TS808,50%,100%
4608.105469,3.0103079999999984,Ibanez TS808,50%,100%
4651.171875,3.2248559999999955,Ibanez TS808,50%,100%
4694.238281,2.9087249999999933,Ibanez TS808,50%,100%
4737.304688,2.577175999999998,Ibanez TS808,50%,100%
4780.371094,2.6626019999999997,Ibanez TS808,50%,100%
4823.4375,3.4959859999999985,Ibanez TS808,50%,100%
4866.503906,3.3495959999999947,Ibanez TS808,50%,100%
4909.570312,3.438438999999999,Ibanez TS808,50%,100%
4952.636719,2.927262999999993,Ibanez TS808,50%,100%
4995.703125,2.6844849999999987,Ibanez TS808,50%,100%
5038.769531,2.4647879999999986,Ibanez TS808,50%,100%
5081.835938,2.8633909999999965,Ibanez TS808,50%,100%
5124.902344,1.6705289999999948,Ibanez TS808,50%,100%
5167.96875,1.2906289999999956,Ibanez TS808,50%,100%
5211.035156,2.013854999999996,Ibanez TS808,50%,100%
5254.101562,2.1691569999999984,Ibanez TS808,50%,100%
5297.167969,2.559293999999994,Ibanez TS808,50%,100%
5340.234375,1.939555999999996,Ibanez TS808,50%,100%
5383.300781,2.217032999999997,Ibanez TS808,50%,100%
5426.367188,2.547756999999997,Ibanez TS808,50%,100%
5469.433594,2.0745809999999913,Ibanez TS808,50%,100%
5512.5,1.7170659999999955,Ibanez TS808,50%,100%
5555.566406,1.4692199999999964,Ibanez TS808,50%,100%
5598.632812,1.5253449999999944,Ibanez TS808,50%,100%
5641.699219,1.790187999999997,Ibanez TS808,50%,100%
5684.765625,1.7614039999999918,Ibanez TS808,50%,100%
5727.832031,2.229414999999996,Ibanez TS808,50%,100%
5770.898438,2.071646000000001,Ibanez TS808,50%,100%
5813.964844,1.931908,Ibanez TS808,50%,100%
5857.03125,1.9282159999999955,Ibanez TS808,50%,100%
5900.097656,1.6624479999999942,Ibanez TS808,50%,100%
5943.164062,1.5916179999999933,Ibanez TS808,50%,100%
5986.230469,1.3945429999999988,Ibanez TS808,50%,100%
6029.296875,1.266092999999998,Ibanez TS808,50%,100%
6072.363281,1.0594719999999995,Ibanez TS808,50%,100%
6115.429688,0.623189,Ibanez TS808,50%,100%
6158.496094,0.7486329999999946,Ibanez TS808,50%,100%
6201.5625,1.268378999999996,Ibanez TS808,50%,100%
6244.628906,1.2320789999999988,Ibanez TS808,50%,100%
6287.695312,1.3825859999999999,Ibanez TS808,50%,100%
6330.761719,1.2813039999999987,Ibanez TS808,50%,100%
6373.828125,0.5594609999999918,Ibanez TS808,50%,100%
6416.894531,0.5216629999999967,Ibanez TS808,50%,100%
6459.960938,0.2655239999999921,Ibanez TS808,50%,100%
6503.027344,0.7483359999999983,Ibanez TS808,50%,100%
6546.09375,0.9951279999999976,Ibanez TS808,50%,100%
6589.160156,0.6814229999999988,Ibanez TS808,50%,100%
6632.226562,0.8389779999999938,Ibanez TS808,50%,100%
6675.292969,0.4564880000000002,Ibanez TS808,50%,100%
6718.359375,-0.09856800000000021,Ibanez TS808,50%,100%
6761.425781,-0.3950100000000063,Ibanez TS808,50%,100%
6804.492188,-0.12379600000000579,Ibanez TS808,50%,100%
6847.558594,0.06310099999999252,Ibanez TS808,50%,100%
6890.625,-0.09598499999999888,Ibanez TS808,50%,100%
6933.691406,-0.5616850000000078,Ibanez TS808,50%,100%
6976.757812,0.14372999999999791,Ibanez TS808,50%,100%
7019.824219,0.2953369999999964,Ibanez TS808,50%,100%
7062.890625,-0.49608500000000433,Ibanez TS808,50%,100%
7105.957031,-0.4891750000000066,Ibanez TS808,50%,100%
7149.023438,-0.7127790000000047,Ibanez TS808,50%,100%
7192.089844,-0.3990120000000026,Ibanez TS808,50%,100%
7235.15625,-0.7088229999999989,Ibanez TS808,50%,100%
7278.222656,-0.5479209999999988,Ibanez TS808,50%,100%
7321.289062,-0.7874079999999992,Ibanez TS808,50%,100%
7364.355469,-0.5615610000000011,Ibanez TS808,50%,100%
7407.421875,0.13431899999999786,Ibanez TS808,50%,100%
7450.488281,0.3236169999999987,Ibanez TS808,50%,100%
7493.554688,0.24418499999999455,Ibanez TS808,50%,100%
7536.621094,0.12362799999999297,Ibanez TS808,50%,100%
7579.6875,0.10564199999999602,Ibanez TS808,50%,100%
7622.753906,-0.13846800000000314,Ibanez TS808,50%,100%
7665.820312,-0.8806640000000066,Ibanez TS808,50%,100%
7708.886719,-1.259177000000001,Ibanez TS808,50%,100%
7751.953125,-1.0913770000000014,Ibanez TS808,50%,100%
7795.019531,-1.2007440000000003,Ibanez TS808,50%,100%
7838.085938,-0.9166190000000043,Ibanez TS808,50%,100%
7881.152344,-0.8138020000000061,Ibanez TS808,50%,100%
7924.21875,-1.4691370000000035,Ibanez TS808,50%,100%
7967.285156,-1.5550320000000006,Ibanez TS808,50%,100%
8010.351562,-1.6050310000000039,Ibanez TS808,50%,100%
8053.417969,-1.5683740000000022,Ibanez TS808,50%,100%
8096.484375,-1.4170320000000025,Ibanez TS808,50%,100%
8139.550781,-1.707956000000003,Ibanez TS808,50%,100%
8182.617188,-1.5940010000000058,Ibanez TS808,50%,100%
8225.683594,-1.7662710000000033,Ibanez TS808,50%,100%
8268.75,-1.8231350000000042,Ibanez TS808,50%,100%
8311.816406,-1.9893619999999999,Ibanez TS808,50%,100%
8354.882812,-1.3064860000000031,Ibanez TS808,50%,100%
8397.949219,-1.6791720000000048,Ibanez TS808,50%,100%
8441.015625,-2.7410900000000034,Ibanez TS808,50%,100%
8484.082031,-2.2930519999999994,Ibanez TS808,50%,100%
8527.148438,-2.014623000000004,Ibanez TS808,50%,100%
8570.214844,-1.4538570000000028,Ibanez TS808,50%,100%
8613.28125,-2.1677290000000013,Ibanez TS808,50%,100%
8656.347656,-2.432571000000003,Ibanez TS808,50%,100%
8699.414062,-2.325809000000003,Ibanez TS808,50%,100%
8742.480469,-2.1679360000000045,Ibanez TS808,50%,100%
8785.546875,-2.3802459999999996,Ibanez TS808,50%,100%
8828.613281,-2.768613000000002,Ibanez TS808,50%,100%
8871.679688,-2.0171560000000035,Ibanez TS808,50%,100%
8914.746094,-1.728307000000008,Ibanez TS808,50%,100%
8957.8125,-2.2768640000000033,Ibanez TS808,50%,100%
9000.878906,-2.217834,Ibanez TS808,50%,100%
9043.945312,-2.461925000000001,Ibanez TS808,50%,100%
9087.011719,-2.7819990000000026,Ibanez TS808,50%,100%
9130.078125,-2.941183000000006,Ibanez TS808,50%,100%
9173.144531,-3.065389000000007,Ibanez TS808,50%,100%
9216.210938,-2.753720000000005,Ibanez TS808,50%,100%
9259.277344,-2.7985470000000063,Ibanez TS808,50%,100%
9302.34375,-2.8137600000000056,Ibanez TS808,50%,100%
9345.410156,-2.8060970000000083,Ibanez TS808,50%,100%
9388.476562,-2.677793000000001,Ibanez TS808,50%,100%
9431.542969,-2.1190120000000014,Ibanez TS808,50%,100%
9474.609375,-2.3178630000000062,Ibanez TS808,50%,100%
9517.675781,-3.1187369999999994,Ibanez TS808,50%,100%
9560.742188,-3.4250520000000044,Ibanez TS808,50%,100%
9603.808594,-3.194940000000006,Ibanez TS808,50%,100%
9646.875,-3.00826,Ibanez TS808,50%,100%
9689.941406,-3.409168000000001,Ibanez TS808,50%,100%
9733.007812,-3.9149710000000013,Ibanez TS808,50%,100%
9776.074219,-2.8465030000000056,Ibanez TS808,50%,100%
9819.140625,-2.9885340000000014,Ibanez TS808,50%,100%
9862.207031,-3.6819260000000007,Ibanez TS808,50%,100%
9905.273438,-4.151546000000003,Ibanez TS808,50%,100%
9948.339844,-3.9465440000000065,Ibanez TS808,50%,100%
9991.40625,-3.188856000000005,Ibanez TS808,50%,100%
10034.472656,-3.428573000000007,Ibanez TS808,50%,100%
10077.539062,-3.632131000000001,Ibanez TS808,50%,100%
10120.605469,-3.669079,Ibanez TS808,50%,100%
10163.671875,-4.353050000000003,Ibanez TS808,50%,100%
10206.738281,-4.059440000000002,Ibanez TS808,50%,100%
10249.804688,-3.3058750000000074,Ibanez TS808,50%,100%
10292.871094,-3.3984099999999984,Ibanez TS808,50%,100%
10335.9375,-4.309957000000008,Ibanez TS808,50%,100%
10379.003906,-4.449773,Ibanez TS808,50%,100%
10422.070312,-4.976705000000003,Ibanez TS808,50%,100%
10465.136719,-4.537328000000006,Ibanez TS808,50%,100%
10508.203125,-4.080575000000003,Ibanez TS808,50%,100%
10551.269531,-4.309139000000002,Ibanez TS808,50%,100%
10594.335938,-4.117864000000001,Ibanez TS808,50%,100%
10637.402344,-4.092937000000006,Ibanez TS808,50%,100%
10680.46875,-4.7017869999999995,Ibanez TS808,50%,100%
10723.535156,-4.752714000000001,Ibanez TS808,50%,100%
10766.601562,-4.066102000000001,Ibanez TS808,50%,100%
10809.667969,-4.443446000000005,Ibanez TS808,50%,100%
10852.734375,-5.1331820000000015,Ibanez TS808,50%,100%
10895.800781,-5.024191999999999,Ibanez TS808,50%,100%
10938.867188,-5.121402000000007,Ibanez TS808,50%,100%
10981.933594,-5.106098000000003,Ibanez TS808,50%,100%
11025,-4.703731000000008,Ibanez TS808,50%,100%
11068.066406,-4.611250000000002,Ibanez TS808,50%,100%
11111.132812,-4.716526000000005,Ibanez TS808,50%,100%
11154.199219,-4.945222000000001,Ibanez TS808,50%,100%
11197.265625,-5.421473000000002,Ibanez TS808,50%,100%
11240.332031,-5.1801730000000035,Ibanez TS808,50%,100%
11283.398438,-5.111756000000003,Ibanez TS808,50%,100%
11326.464844,-5.3386240000000065,Ibanez TS808,50%,100%
11369.53125,-5.989086000000004,Ibanez TS808,50%,100%
11412.597656,-5.625333000000005,Ibanez TS808,50%,100%
11455.664062,-4.993085000000004,Ibanez TS808,50%,100%
11498.730469,-5.037111000000003,Ibanez TS808,50%,100%
11541.796875,-5.406580000000005,Ibanez TS808,50%,100%
11584.863281,-5.9330929999999995,Ibanez TS808,50%,100%
11627.929688,-5.989709000000001,Ibanez TS808,50%,100%
11670.996094,-6.118715000000005,Ibanez TS808,50%,100%
11714.0625,-6.206079000000006,Ibanez TS808,50%,100%
11757.128906,-5.485139,Ibanez TS808,50%,100%
11800.195312,-5.510675000000003,Ibanez TS808,50%,100%
11843.261719,-5.667627000000003,Ibanez TS808,50%,100%
11886.328125,-5.736735000000003,Ibanez TS808,50%,100%
11929.394531,-5.339159000000002,Ibanez TS808,50%,100%
11972.460938,-5.300388000000002,Ibanez TS808,50%,100%
12015.527344,-5.661216,Ibanez TS808,50%,100%
12058.59375,-6.458891999999999,Ibanez TS808,50%,100%
12101.660156,-6.5890990000000045,Ibanez TS808,50%,100%
12144.726562,-5.876824000000006,Ibanez TS808,50%,100%
12187.792969,-5.770119999999999,Ibanez TS808,50%,100%
12230.859375,-6.4887039999999985,Ibanez TS808,50%,100%
12273.925781,-6.211104000000006,Ibanez TS808,50%,100%
12316.992188,-6.118560000000002,Ibanez TS808,50%,100%
12360.058594,-5.623080000000005,Ibanez TS808,50%,100%
12403.125,-5.6578990000000005,Ibanez TS808,50%,100%
12446.191406,-5.8736930000000065,Ibanez TS808,50%,100%
12489.257812,-6.557548000000004,Ibanez TS808,50%,100%
12532.324219,-6.064548000000002,Ibanez TS808,50%,100%
12575.390625,-5.946544000000003,Ibanez TS808,50%,100%
12618.457031,-6.513824,Ibanez TS808,50%,100%
12661.523438,-5.694923000000003,Ibanez TS808,50%,100%
12704.589844,-6.018730999999999,Ibanez TS808,50%,100%
12747.65625,-6.5296400000000006,Ibanez TS808,50%,100%
12790.722656,-7.117865999999999,Ibanez TS808,50%,100%
12833.789062,-6.771144,Ibanez TS808,50%,100%
12876.855469,-6.653374000000007,Ibanez TS808,50%,100%
12919.921875,-6.924530000000004,Ibanez TS808,50%,100%
12962.988281,-6.841571000000002,Ibanez TS808,50%,100%
13006.054688,-7.601726000000006,Ibanez TS808,50%,100%
13049.121094,-7.189838000000002,Ibanez TS808,50%,100%
13092.1875,-7.425429000000001,Ibanez TS808,50%,100%
13135.253906,-7.3056450000000055,Ibanez TS808,50%,100%
13178.320312,-6.288530999999999,Ibanez TS808,50%,100%
13221.386719,-6.5195580000000035,Ibanez TS808,50%,100%
13264.453125,-7.317588000000008,Ibanez TS808,50%,100%
13307.519531,-7.23955500000001,Ibanez TS808,50%,100%
13350.585938,-7.1109849999999994,Ibanez TS808,50%,100%
13393.652344,-7.275137999999998,Ibanez TS808,50%,100%
13436.71875,-7.256801000000003,Ibanez TS808,50%,100%
13479.785156,-8.114052000000008,Ibanez TS808,50%,100%
13522.851562,-7.8458749999999995,Ibanez TS808,50%,100%
13565.917969,-7.790946000000005,Ibanez TS808,50%,100%
13608.984375,-7.6489680000000035,Ibanez TS808,50%,100%
13652.050781,-7.523037000000002,Ibanez TS808,50%,100%
13695.117188,-7.492813000000005,Ibanez TS808,50%,100%
13738.183594,-8.213999999999999,Ibanez TS808,50%,100%
13781.25,-8.732364000000004,Ibanez TS808,50%,100%
13824.316406,-8.238983000000005,Ibanez TS808,50%,100%
13867.382812,-7.715629000000007,Ibanez TS808,50%,100%
13910.449219,-7.638774000000005,Ibanez TS808,50%,100%
13953.515625,-7.573737000000001,Ibanez TS808,50%,100%
13996.582031,-7.982772000000004,Ibanez TS808,50%,100%
14039.648438,-8.327655000000007,Ibanez TS808,50%,100%
14082.714844,-8.349666000000006,Ibanez TS808,50%,100%
14125.78125,-8.373012000000003,Ibanez TS808,50%,100%
14168.847656,-8.351367000000003,Ibanez TS808,50%,100%
14211.914062,-7.768467000000001,Ibanez TS808,50%,100%
14254.980469,-8.059413000000006,Ibanez TS808,50%,100%
14298.046875,-8.054039000000003,Ibanez TS808,50%,100%
14341.113281,-8.681865000000002,Ibanez TS808,50%,100%
14384.179688,-8.299045,Ibanez TS808,50%,100%
14427.246094,-7.975937000000002,Ibanez TS808,50%,100%
14470.3125,-8.403374,Ibanez TS808,50%,100%
14513.378906,-9.076145000000004,Ibanez TS808,50%,100%
14556.445312,-9.014762000000005,Ibanez TS808,50%,100%
14599.511719,-9.302646000000003,Ibanez TS808,50%,100%
14642.578125,-9.114979000000005,Ibanez TS808,50%,100%
14685.644531,-8.76741400000001,Ibanez TS808,50%,100%
14728.710938,-8.757552000000004,Ibanez TS808,50%,100%
14771.777344,-8.862308000000006,Ibanez TS808,50%,100%
14814.84375,-9.127158000000001,Ibanez TS808,50%,100%
14857.910156,-9.067779000000009,Ibanez TS808,50%,100%
14900.976562,-8.357990000000001,Ibanez TS808,50%,100%
14944.042969,-8.967654000000003,Ibanez TS808,50%,100%
14987.109375,-9.33893100000001,Ibanez TS808,50%,100%
15030.175781,-9.286014000000002,Ibanez TS808,50%,100%
15073.242188,-9.428106999999997,Ibanez TS808,50%,100%
15116.308594,-8.494350000000004,Ibanez TS808,50%,100%
15159.375,-8.525825000000005,Ibanez TS808,50%,100%
15202.441406,-8.526027000000006,Ibanez TS808,50%,100%
15245.507812,-8.825145000000006,Ibanez TS808,50%,100%
15288.574219,-9.285110000000003,Ibanez TS808,50%,100%
15331.640625,-9.515670000000007,Ibanez TS808,50%,100%
15374.707031,-9.299755000000005,Ibanez TS808,50%,100%
15417.773438,-9.284267,Ibanez TS808,50%,100%
15460.839844,-9.617046000000009,Ibanez TS808,50%,100%
15503.90625,-9.445514000000003,Ibanez TS808,50%,100%
15546.972656,-9.363891000000002,Ibanez TS808,50%,100%
15590.039062,-9.212581000000007,Ibanez TS808,50%,100%
15633.105469,-9.490642000000001,Ibanez TS808,50%,100%
15676.171875,-9.089358000000004,Ibanez TS808,50%,100%
15719.238281,-8.863387000000003,Ibanez TS808,50%,100%
15762.304688,-9.312873000000003,Ibanez TS808,50%,100%
15805.371094,-9.645610000000005,Ibanez TS808,50%,100%
15848.4375,-9.886012000000001,Ibanez TS808,50%,100%
15891.503906,-10.458923000000006,Ibanez TS808,50%,100%
15934.570312,-10.307098000000003,Ibanez TS808,50%,100%
15977.636719,-10.279804000000006,Ibanez TS808,50%,100%
16020.703125,-9.494587000000003,Ibanez TS808,50%,100%
16063.769531,-10.359581000000006,Ibanez TS808,50%,100%
16106.835938,-10.517185000000005,Ibanez TS808,50%,100%
16149.902344,-10.186153000000004,Ibanez TS808,50%,100%
16192.96875,-10.026508000000007,Ibanez TS808,50%,100%
16236.035156,-9.692527000000005,Ibanez TS808,50%,100%
16279.101562,-9.454982000000008,Ibanez TS808,50%,100%
16322.167969,-9.676687999999999,Ibanez TS808,50%,100%
16365.234375,-9.481223000000007,Ibanez TS808,50%,100%
16408.300781,-10.039242000000002,Ibanez TS808,50%,100%
16451.367188,-9.241443000000004,Ibanez TS808,50%,100%
16494.433594,-9.91032700000001,Ibanez TS808,50%,100%
16537.5,-10.382499000000003,Ibanez TS808,50%,100%
16580.566406,-10.744391999999998,Ibanez TS808,50%,100%
16623.632812,-11.112464000000003,Ibanez TS808,50%,100%
16666.699219,-11.176318000000002,Ibanez TS808,50%,100%
16709.765625,-10.378097000000004,Ibanez TS808,50%,100%
16752.832031,-10.583045000000006,Ibanez TS808,50%,100%
16795.898438,-10.173709000000002,Ibanez TS808,50%,100%
16838.964844,-10.779338000000003,Ibanez TS808,50%,100%
16882.03125,-11.204639,Ibanez TS808,50%,100%
16925.097656,-10.917660000000005,Ibanez TS808,50%,100%
16968.164062,-10.81277,Ibanez TS808,50%,100%
17011.230469,-11.223827000000007,Ibanez TS808,50%,100%
17054.296875,-11.831733,Ibanez TS808,50%,100%
17097.363281,-11.260292,Ibanez TS808,50%,100%
17140.429688,-11.026542000000006,Ibanez TS808,50%,100%
17183.496094,-11.204048000000007,Ibanez TS808,50%,100%
17226.5625,-11.104259000000006,Ibanez TS808,50%,100%
17269.628906,-10.992957000000004,Ibanez TS808,50%,100%
17312.695312,-11.099338000000003,Ibanez TS808,50%,100%
17355.761719,-11.055107000000007,Ibanez TS808,50%,100%
17398.828125,-10.972755000000006,Ibanez TS808,50%,100%
17441.894531,-11.543437000000004,Ibanez TS808,50%,100%
17484.960938,-11.362224000000005,Ibanez TS808,50%,100%
17528.027344,-11.279558999999999,Ibanez TS808,50%,100%
17571.09375,-11.757442000000005,Ibanez TS808,50%,100%
17614.160156,-11.517502,Ibanez TS808,50%,100%
17657.226562,-10.956668,Ibanez TS808,50%,100%
17700.292969,-11.414867000000008,Ibanez TS808,50%,100%
17743.359375,-11.157901000000003,Ibanez TS808,50%,100%
17786.425781,-11.416663000000007,Ibanez TS808,50%,100%
